id	category	canonical	意味	ae	pr	dr	cc	freq	entries(menu:shortcut:panel:pref)	quality	scope	verdict	理由	bundle	depends	weight
424	color	Tracker	トラッカーパレット	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		不採用	製品固有の深部機能(Fairlight/Dolby Vision/HDR規格/プロ入出力設定等)。領域外。Tracker/Resolve Live/Dolby Vision/HDR10+/printer light等			
425	color	Turn display color management on or off	ディスプレイカラーマネジメント切替	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	ディスプレイカラーマネジメント切替は一般的な出力精度機能。除外根拠なし	B05		S
426	color	Use Display Color Management	ディスプレイカラーマネジメントを使用	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	ディスプレイカラーマネジメント切替は一般的な出力精度機能。除外根拠なし	B05		S
427	color	Video Scopes	ビデオスコープ表示	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		拡張	裁定193: vism圏(色補正スイート=Lumetri級)— 単発の色調整ではなく専用グレーディング/スコープ機構一式が要る専門機能でコアの範囲外。継ぎ目=将来のcolor providerプラグイン	B05		S
428	color	Video Scopes	Shift+Command+W	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		拡張	裁定193: vism圏(色補正スイート=Lumetri級)— 単発の色調整ではなく専用グレーディング/スコープ機構一式が要る専門機能でコアの範囲外。継ぎ目=将来のcolor providerプラグイン	B05		S
429	edit_basic	Copy	コピー	1	1	1	1	4	4:2:0:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(BMD, v11時点);公式(BMDマニュアルPDF);単一(WebSearch要約経由・要一次確認)		採用済	MB-0でEditメニュー結線(2026-08-22、既存shortcut併存=S6安全)	B33		S
430	edit_basic	Paste	貼り付け	1	1	1	1	4	4:2:0:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(BMD, v11時点);公式(BMDマニュアルPDF);単一(同上)		採用済	MB-0でEditメニュー結線(2026-08-22、既存shortcut併存=S6安全)	B33		S
431	edit_basic	Clear / Delete	選択項目を削除	1	1	1	0	3	3:2:0:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(BMD, v11時点);公式(BMDマニュアルPDF)		採用済	TimelineDeleteSelectedKeys(shell/lib.rs)	B33		S
432	edit_basic	Cut	切り取り	1	1	1	0	3	3:2:0:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(BMD, v11時点);公式(BMDマニュアルPDF)		採用済	MB-0でEditメニュー結線(2026-08-22、既存shortcut併存=S6安全)	B33		S
433	edit_basic	Deselect All	選択解除	1	1	1	0	3	3:3:0:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(Adobe);公式(BMD, v11時点);公式(BMDマニュアルPDF)		採用済	MB-0でEditメニュー結線(2026-08-22、既存shortcut併存=S6安全)	B31		S
434	edit_basic	Duplicate	複製	1	1	0	1	3	3:1:0:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);単一(同上・信頼度低)		採用済	MB-0でEditメニュー結線(2026-08-22、既存shortcut併存=S6安全)	B33		S
435	edit_basic	Redo	やり直す	1	1	1	0	3	3:3:0:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(Adobe);公式(BMD, v11時点);公式(BMDマニュアルPDF)		採用済	MB-0でEditメニュー結線(2026-08-22、既存shortcut併存=S6安全)	B33		S
436	edit_basic	Select All	すべて選択	1	1	1	0	3	3:3:0:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(Adobe);公式(BMD, v11時点);公式(BMDマニュアルPDF)		採用済	MB-0でEditメニュー結線(2026-08-22、既存shortcut併存=S6安全)	B31		S
437	edit_basic	Undo	元に戻す	1	1	1	0	3	3:3:0:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(Adobe);公式(BMD, v11時点);公式(BMDマニュアルPDF)		採用済	MB-0でEditメニュー結線(2026-08-22、既存shortcut併存=S6安全)	B33		S
438	edit_basic	Edit Original	元アプリで編集	1	1	0	0	2	2:1:0:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点)		採用予定		B33		S
439	edit_basic	Find	検索	1	1	0	0	2	2:1:0:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点)		採用予定		B33		S
440	edit_basic	Paste Attributes	属性・プロパティを貼り付け	0	1	1	0	2	2:2:0:0	二次(premiere全体注記);公式(BMD, v11時点);公式(BMDマニュアルPDF)		採用予定		B33		S
441	edit_basic	Paste Insert	挿入貼り付け	0	1	1	0	2	2:1:0:0	二次(premiere全体注記);公式(BMDマニュアルPDF)		不採用	裁定175: 跨カテゴリ重複(clip_edit側263が不採用済み)			
442	edit_basic	Auto Select/Deselect All Video	Option+F9	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用予定		B31		S
443	edit_basic	Auto Select/Deselect Video V1-V8(grouped, pattern)	Option+F1..Option+F8	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用予定		B31		S
444	edit_basic	Clear Selection	選択消去	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用済		B31		S
445	edit_basic	Clear Video In and Out	映像イン/アウト解除	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定		B18	av-separate-inout	M
446	edit_basic	Copy Head	先頭側コピー	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		不採用	領域外(Fairlight音声編集固有、BMDマニュアル)不採用 — MVコンポジット製品命題外			
447	edit_basic	Copy Tail	末尾側コピー	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		不採用	領域外(Fairlight音声編集固有、BMDマニュアル)不採用 — MVコンポジット製品命題外			
448	edit_basic	Copy with Property Links	プロパティリンク付きコピー	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定		B33		S
449	edit_basic	Copy/Cut/Paste = Ctrl+C/X/V	コピー/切り取り/貼り付け	0	0	0	1	1	0:1:0:0	一致(2件)		採用予定		B33		S
450	edit_basic	Cut Head	プレイヘッド前をカット(Fairlight)	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		不採用	領域外(Fairlight音声編集固有)不採用 — MVコンポジット製品命題外			
451	edit_basic	Cut Tail	プレイヘッド後をカット(Fairlight)	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		不採用	領域外(Fairlight音声編集固有)不採用 — MVコンポジット製品命題外			
452	edit_basic	Deselect all layers	全レイヤー選択解除	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用済		B31		S
453	edit_basic	Duplicate selected items	選択項目を複製	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定		B33		S
454	edit_basic	Duplicate Selection	選択クリップを複製(Fairlight)	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		不採用	領域外(Fairlight音声編集固有)不採用 — MVコンポジット製品命題外			
455	edit_basic	Group	グループ化	0	1	0	0	1	1:2:0:0	二次(premiere全体注記)		採用済	G1でグループ化動詞として実装(2026-08-22、⌘G/⌘⇧G・world位置保存・裁定174)	B34		S
456	edit_basic	Group selected shapes	選択シェイプをグループ化	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用済	G1でグループ化動詞として実装(2026-08-22、⌘G/⌘⇧G・world位置保存・裁定174)	B34		S
457	edit_basic	Group Shapes	シェイプをグループ化	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用済	G1でグループ化動詞として実装(2026-08-22、⌘G/⌘⇧G・world位置保存・裁定174)	B34		S
458	edit_basic	History	操作履歴	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定		B33		S
459	edit_basic	History	アンドゥ履歴サブメニュー	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定		B33		S
460	edit_basic	Paste layers at current time	現在時刻にレイヤーを貼り付け	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定		B33		S
461	edit_basic	Paste Value	パラメータ値の貼り付け(Color)	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定		B33		S
462	edit_basic	Reveal in Finder	Finderで表示	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定		B33		S
463	edit_basic	Reveal in Finder	Finderで表示	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定		B33		S
464	edit_basic	Revival Undo	Option+Command+Z	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用予定		B33		S
465	edit_basic	Show Duplicate Frames	重複フレーム表示	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定		B33		S
466	edit_basic	Undo	アンドゥ履歴を消去	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定		B33		S
467	edit_basic	Undo = Ctrl+Z / Redo = Ctrl+Shift+Z	取り消し/やり直し	0	0	0	1	1	0:1:0:0	一致(2件)		採用済	Message::Undo/Redo(shell/lib.rs)	B33		S
468	edit_basic	Ungroup	グループ解除	0	1	0	0	1	1:2:0:0	二次(premiere全体注記)		採用済	G1でグループ化動詞として実装(2026-08-22、⌘G/⌘⇧G・world位置保存・裁定174)	B34		S
469	edit_basic	Ungroup selected shapes	選択シェイプのグループ解除	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用済	G1でグループ化動詞として実装(2026-08-22、⌘G/⌘⇧G・world位置保存・裁定174)	B34		S
470	edit_basic	Ungroup Shapes	シェイプのグループ解除	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用済	G1でグループ化動詞として実装(2026-08-22、⌘G/⌘⇧G・world位置保存・裁定174)	B34		S
471	effects_animation	Add Expression	エクスプレッションを追加	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		拡張	裁定175: vism抽象化候補・拡張として戸を残す(expression勢力は実在) — コアには入れない	B14	vism-expression	L
472	effects_animation	Add Keyframe	キーフレームを追加	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定		B15	wire-only	S
473	effects_animation	Add Keyframe	キーフレーム追加	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定		B15	wire-only	S
474	effects_animation	Add Keyframe	Command+[	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用予定		B15	wire-only	S
475	effects_animation	Add or remove expression for property	プロパティにエクスプレッションを追加/削除	1	0	0	0	1	0:1:0:0	公式(Adobe)		拡張	裁定175: vism抽象化候補・拡張として戸を残す(expression勢力は実在) — コアには入れない	B14	vism-expression	L
476	effects_animation	Add or remove keyframe at current time	現在時刻でキーフレームを追加/削除	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定		B15	wire-only	S
477	effects_animation	Add Static Keyframe	静的キーフレーム追加	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定		B15	wire-only	S
478	effects_animation	Add Static Keyframe	Command+]	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用予定		B15	wire-only	S
479	effects_animation	Convert Audio to Keyframes	オーディオをキーフレームに変換	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定		B15		S
480	effects_animation	Convert Expression to Keyframes	エクスプレッションをキーフレームに変換	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定		B15		S
481	effects_animation	Delete All Keyframes	全キーフレーム削除	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定		B15		S
482	effects_animation	Delete Keyframe	キーフレーム削除	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用済	TimelineDeleteSelectedKeys	B15		S
483	effects_animation	Delete Keyframe	Option+]	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用済	TimelineDeleteSelectedKeys	B15		S
484	effects_animation	Deselect all keyframes, properties, and groups	全キーフレーム・プロパティ・グループの選択解除	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用済		B15		S
485	effects_animation	Easy Ease	イージーイーズ	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用済	Easy Ease系プリセットはBezier補間機構(motolii-eval)の上に載る一操作だが、プリセットボタンUIとしての結線は未実装	B15		S
486	effects_animation	Easy Ease In	イージーイーズイン	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用済	Easy Ease系プリセットはBezier補間機構(motolii-eval)の上に載る一操作だが、プリセットボタンUIとしての結線は未実装	B15		S
487	effects_animation	Easy Ease Out	イージーイーズアウト	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用済	Easy Ease系プリセットはBezier補間機構(motolii-eval)の上に載る一操作だが、プリセットボタンUIとしての結線は未実装	B15		S
488	effects_animation	Easy ease selected keyframes	選択キーフレームにイージーイーズ	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用済		B15		S
489	effects_animation	Easy ease selected keyframes in	イージーイーズイン	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用済		B15		S
490	effects_animation	Easy ease selected keyframes out	イージーイーズアウト	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用済		B15		S
491	effects_animation	Exponential Scale	指数スケール	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	Exponential Scaleは旧AEのキーフレームアシスタント。未実装、除外根拠なし	B15	graph-editor	L
492	effects_animation	Expression	エクスプレッションセレクタ	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		拡張	裁定175: vism抽象化候補・拡張として戸を残す(expression勢力は実在) — コアには入れない	B14	vism-expression	L
493	effects_animation	Expression Reference…	エクスプレッションリファレンス	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		拡張	裁定175: vism抽象化候補・拡張として戸を残す(expression勢力は実在) — コアには入れない	B14	vism-expression	L
494	effects_animation	Keyframe Animation and Motion Tracking	キーフレームアニメ/モーショントラッキング	0	0	0	1	1	1:0:0:0	公式		採用予定		B16		S
495	effects_animation	Keyframe Interpolation…	キーフレーム補間法	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用済		B15		S
496	effects_animation	Keyframe Timeline Mode	キーフレームタイムラインモード	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定		B15	graph-editor	L
497	effects_animation	Keyframe Velocity…	キーフレーム速度	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定		B15		S
498	effects_animation	Move keyframe 1 frame later or earlier	キーフレームを1フレーム前後移動	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用済	Message::NudgeKeyframe(shell/lib.rs)	B15		S
499	effects_animation	Move keyframe 10 frames later or earlier	キーフレームを10フレーム前後移動	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用済	Message::NudgeKeyframe(Shift=10frame)	B15		S
500	effects_animation	Move Selected Keyframes Down	選択キーフレームを下移動	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定		B15	graph-editor	L
501	effects_animation	Move Selected Keyframes Left	選択キーフレームを左移動	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定		B15		S
502	effects_animation	Move Selected Keyframes Right	選択キーフレームを右移動	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定		B15	graph-editor	L
